DISTRICTS,SOIL_TYPE,COMMODITIES,SEASONS,WATER_REQ,Min_Temp,Max_Temp,Ideal_Hum,N,P,K
Tumakuru (Tumkur),Red Soil,Surat Beans(Papadi),Monsoon,MODERATE,20,30,60,80,45,50
Tumakuru (Tumkur),Red Soil,Surat Beans(Papadi),Winter,MODERATE,20,30,60,80,45,50
Tumakuru (Tumkur),Red Soil,Sweet Potato,Monsoon,MODERATE,20,30,60,80,45,50
Tumakuru (Tumkur),Red Soil,Sweet Potato,Summer,MODERATE,20,30,60,80,45,50
Tumakuru (Tumkur),Red Soil,Sweet Potato,Winter,MODERATE,20,30,60,80,45,50
Tumakuru (Tumkur),Red Soil,Tamarind Fruit,Annual,LOW,20,30,60,80,45,50
Tumakuru (Tumkur),Red Soil,Thondekai,Monsoon,MODERATE,20,30,60,80,45,50
Tumakuru (Tumkur),Red Soil,Thondekai,Summer,MODERATE,20,30,60,80,45,50
Tumakuru (Tumkur),Red Soil,Turmeric,Monsoon,MODERATE,20,30,60,80,45,50
Tumakuru (Tumkur),Red Soil,Tomatao,Monsoon,MODERATE,18,30,65,100,60,60
Tumakuru (Tumkur),Red Soil,Tomatao,Summer,MODERATE,18,30,65,100,60,60
Tumakuru (Tumkur),Red Soil,Tomatao,Winter',MODERATE,18,30,65,100,60,60
Tumakuru (Tumkur),Red Soil,White Peas,Post-Monsoon,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Banana,Annual,HIGH,15,35,80,110,80,200
Udupi,Coastal Alluvial Soil,Beans,Monsoon,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Bhindi(Ladies Finger),Monsoon,MODERATE,22,35,65,60,40,40
Udupi,Coastal Alluvial Soil,Bhindi(Ladies Finger),Summer,MODERATE,22,35,65,60,40,40
Udupi,Coastal Alluvial Soil,Bitter gourd,Monsoon,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Bitter gourd,Summer,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Bottle gourd,Monsoon,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Bottle gourd,Summer,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Brinjal,Monsoon,MODERATE,20,32,65,80,50,50
Udupi,Coastal Alluvial Soil,Brinjal,Summer,MODERATE,20,32,65,80,50,50
Udupi,Coastal Alluvial Soil,Brinjal,Winter,MODERATE,20,32,65,80,50,50
Udupi,Coastal Alluvial Soil,Cabbage,Winter,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Capsicum,Monsoon,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Capsicum,Post-Monsoon,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Carrot,Post-Monsoon,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Cauliflower,Winter,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Coconut,Annual,HIGH,20,32,80,100,60,150
Udupi,Coastal Alluvial Soil,Cucumber(Kheera),Monsoon,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Cucumber(Kheera),Summer,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Ginger(Green),Monsoon,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Green Chilli,Monsoon,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Green Chilli,Summer,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Green Peas,Post-Monsoon,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Guava,Annual,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Jowar(Sorghum),Monsoon,LOW,24,34,50,60,30,30
Udupi,Coastal Alluvial Soil,Jowar(Sorghum),Post-Monsoon,LOW,24,34,50,60,30,30
Udupi,Coastal Alluvial Soil,Jute,Monsoon,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Karbuja(Musk Melon),Summer,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Lemon,Annual,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Maize,Monsoon,MODERATE,18,32,65,70,40,45
Udupi,Coastal Alluvial Soil,Mango,Summer,MODERATE,24,34,55,80,45,90
Udupi,Coastal Alluvial Soil,Mango(Raw-Ripe),Summer,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Marigold(Calcutta),Monsoon,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Marigold(Calcutta),Post-Monsoon,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Marigold(loose),Monsoon,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Marigold(loose),Post-Monsoon,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Mustard,Post-Monsoon,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Onion,Monsoon,MODERATE,15,27,55,100,50,50
Udupi,Coastal Alluvial Soil,Onion,Post-Monsoon,MODERATE,15,27,55,100,50,50
Udupi,Coastal Alluvial Soil,Onion Green,Monsoon,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Onion Green,Post-Monsoon,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Orange,Annual,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Paddy(Basmati),Monsoon,HIGH,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Paddy(Basmati),Summer,HIGH,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Paddy(Common),Monsoon,HIGH,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Paddy(Common),Summer,HIGH,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Papaya,Annual,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Papaya(Raw),Annual,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Pointed gourd(Parval),Summer,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Pointed gourd(Parval),Monsoon,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Pomegranate,Annual,MODERATE,20,35,45,70,40,60
Udupi,Coastal Alluvial Soil,Potato,Monsoon,MODERATE,15,25,75,120,60,110
Udupi,Coastal Alluvial Soil,Potato,Post-Monsoon,MODERATE,15,25,75,120,60,110
Udupi,Coastal Alluvial Soil,Pumpkin,Mosoon,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Pumpkin,Summer,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Raddish,Post-Monsoon,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Rice,Monsoon,HIGH,20,35,85,90,42,43
Udupi,Coastal Alluvial Soil,Rice,Summer,HIGH,20,35,85,90,42,43
Udupi,Coastal Alluvial Soil,Ridgegourd(Tori),Monsoon,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Ridgegourd(Tori),Summer,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Rose(Local),Annual,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Round gourd,Monsoon,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Seemebadnekai,Monsoon,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Seemebadnekai,Summer,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,"Sesamum(Sesame,Gingelly,Til)",Monsoon,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,"Sesamum(Sesame,Gingelly,Til)",Post-Monsoon,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Snakegourd,Monsoon,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Snakegourd,Post-Monsoon,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Soanf,Post-Monsoon,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Soyabean,Monsoon,MODERATE,20,32,65,40,60,50
Udupi,Coastal Alluvial Soil,Spinach,Annual,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Sponge gourd,Monsoon,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Sponge gourd,Summer,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Sugarcane,Annual,HIGH,20,35,80,150,70,120
Udupi,Coastal Alluvial Soil,Sweet Potato,Monsoon,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Sweet Potato,Summer,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Sweet Potato,Winter,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Sweet Pumpkin,Monsoon,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Sweet Pumpkin,Summer,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Tender Coconut,Annual,HIGH,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Thondekai,Monsoon,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Thondekai,Summer,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Turmeric,Monsoon,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Tomatao,Monsoon,MODERATE,18,30,65,100,60,60
Udupi,Coastal Alluvial Soil,Tomatao,Summer,MODERATE,18,30,65,100,60,60
Udupi,Coastal Alluvial Soil,Tomatao,Winter',MODERATE,18,30,65,100,60,60
Udupi,Coastal Alluvial Soil,Water Melon,Summer,MODERATE,20,30,60,80,45,50
Udupi,Coastal Alluvial Soil,Wheat,Post-Monsoon,MODERATE,10,26,55,100,50,40
Udupi,Coastal Alluvial Soil,White Peas,Post-Monsoon,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Banana,Annual,HIGH,15,35,80,110,80,200
Uttara Kannada (Karwar),Coastal Alluvial Soil,Beans,Monsoon,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Bhindi(Ladies Finger),Monsoon,MODERATE,22,35,65,60,40,40
Uttara Kannada (Karwar),Coastal Alluvial Soil,Bhindi(Ladies Finger),Summer,MODERATE,22,35,65,60,40,40
Uttara Kannada (Karwar),Coastal Alluvial Soil,Bitter gourd,Monsoon,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Bitter gourd,Summer,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Bottle gourd,Monsoon,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Bottle gourd,Summer,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Brinjal,Monsoon,MODERATE,20,32,65,80,50,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Brinjal,Summer,MODERATE,20,32,65,80,50,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Brinjal,Winter,MODERATE,20,32,65,80,50,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Cabbage,Winter,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Capsicum,Monsoon,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Capsicum,Post-Monsoon,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Carrot,Post-Monsoon,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Cauliflower,Winter,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Coconut,Annual,HIGH,20,32,80,100,60,150
Uttara Kannada (Karwar),Coastal Alluvial Soil,Cucumber(Kheera),Monsoon,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Cucumber(Kheera),Summer,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Ginger(Green),Monsoon,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Green Chilli,Monsoon,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Green Chilli,Summer,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Green Peas,Post-Monsoon,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Guava,Annual,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Jowar(Sorghum),Monsoon,LOW,24,34,50,60,30,30
Uttara Kannada (Karwar),Coastal Alluvial Soil,Jowar(Sorghum),Post-Monsoon,LOW,24,34,50,60,30,30
Uttara Kannada (Karwar),Coastal Alluvial Soil,Jute,Monsoon,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Karbuja(Musk Melon),Summer,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Lemon,Annual,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Maize,Monsoon,MODERATE,18,32,65,70,40,45
Uttara Kannada (Karwar),Coastal Alluvial Soil,Mango,Summer,MODERATE,24,34,55,80,45,90
Uttara Kannada (Karwar),Coastal Alluvial Soil,Mango(Raw-Ripe),Summer,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Marigold(Calcutta),Monsoon,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Marigold(Calcutta),Post-Monsoon,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Marigold(loose),Monsoon,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Marigold(loose),Post-Monsoon,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Mustard,Post-Monsoon,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Onion,Monsoon,MODERATE,15,27,55,100,50,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Onion,Post-Monsoon,MODERATE,15,27,55,100,50,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Onion Green,Monsoon,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Onion Green,Post-Monsoon,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Orange,Annual,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Paddy(Basmati),Monsoon,HIGH,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Paddy(Basmati),Summer,HIGH,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Paddy(Common),Monsoon,HIGH,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Paddy(Common),Summer,HIGH,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Papaya,Annual,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Papaya(Raw),Annual,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Pointed gourd(Parval),Summer,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Pointed gourd(Parval),Monsoon,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Pomegranate,Annual,MODERATE,20,35,45,70,40,60
Uttara Kannada (Karwar),Coastal Alluvial Soil,Potato,Monsoon,MODERATE,15,25,75,120,60,110
Uttara Kannada (Karwar),Coastal Alluvial Soil,Potato,Post-Monsoon,MODERATE,15,25,75,120,60,110
Uttara Kannada (Karwar),Coastal Alluvial Soil,Pumpkin,Mosoon,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Pumpkin,Summer,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Raddish,Post-Monsoon,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Rice,Monsoon,HIGH,20,35,85,90,42,43
Uttara Kannada (Karwar),Coastal Alluvial Soil,Rice,Summer,HIGH,20,35,85,90,42,43
Uttara Kannada (Karwar),Coastal Alluvial Soil,Ridgegourd(Tori),Monsoon,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Ridgegourd(Tori),Summer,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Rose(Local),Annual,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Round gourd,Monsoon,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Seemebadnekai,Monsoon,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Seemebadnekai,Summer,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,"Sesamum(Sesame,Gingelly,Til)",Monsoon,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,"Sesamum(Sesame,Gingelly,Til)",Post-Monsoon,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Snakegourd,Monsoon,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Snakegourd,Post-Monsoon,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Soanf,Post-Monsoon,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Soyabean,Monsoon,MODERATE,20,32,65,40,60,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Spinach,Annual,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Sponge gourd,Monsoon,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Sponge gourd,Summer,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Sugarcane,Annual,HIGH,20,35,80,150,70,120
Uttara Kannada (Karwar),Coastal Alluvial Soil,Sweet Potato,Monsoon,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Sweet Potato,Summer,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Sweet Potato,Winter,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Sweet Pumpkin,Monsoon,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Sweet Pumpkin,Summer,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Tender Coconut,Annual,HIGH,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Thondekai,Monsoon,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Thondekai,Summer,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Turmeric,Monsoon,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Tomatao,Monsoon,MODERATE,18,30,65,100,60,60
Uttara Kannada (Karwar),Coastal Alluvial Soil,Tomatao,Summer,MODERATE,18,30,65,100,60,60
Uttara Kannada (Karwar),Coastal Alluvial Soil,Tomatao,Winter',MODERATE,18,30,65,100,60,60
Uttara Kannada (Karwar),Coastal Alluvial Soil,Water Melon,Summer,MODERATE,20,30,60,80,45,50
Uttara Kannada (Karwar),Coastal Alluvial Soil,Wheat,Post-Monsoon,MODERATE,10,26,55,100,50,40
Uttara Kannada (Karwar),Coastal Alluvial Soil,White Peas,Post-Monsoon,MODERATE,20,30,60,80,45,50
Vijayanagara,Black Soil,Bajra(Pearl Millet/Cumbu),Monsoon,LOW,25,38,45,50,30,30
Vijayanagara,Black Soil,Bajra(Pearl Millet/Cumbu),Post-Monsoon,LOW,25,38,45,50,30,30
Vijayanagara,Black Soil,Bajra(Pearl Millet/Cumbu),Summer,LOW,25,38,45,50,30,30
Vijayanagara,Black Soil,Banana,Annual,HIGH,15,35,80,110,80,200
Vijayanagara,Black Soil,Bhindi(Ladies Finger),Monsoon,MODERATE,22,35,65,60,40,40
Vijayanagara,Black Soil,Bhindi(Ladies Finger),Summer,MODERATE,22,35,65,60,40,40
Vijayanagara,Black Soil,Bitter gourd,Monsoon,MODERATE,20,30,60,80,45,50
Vijayanagara,Black Soil,Bitter gourd,Summer,MODERATE,20,30,60,80,45,50
Vijayanagara,Black Soil,Bottle gourd,Monsoon,MODERATE,20,30,60,80,45,50
Vijayanagara,Black Soil,Bottle gourd,Summer,MODERATE,20,30,60,80,45,50
Vijayanagara,Black Soil,Brinjal,Monsoon,MODERATE,20,32,65,80,50,50
Vijayanagara,Black Soil,Brinjal,Summer,MODERATE,20,32,65,80,50,50
Vijayanagara,Black Soil,Brinjal,Winter,MODERATE,20,32,65,80,50,50
Vijayanagara,Black Soil,Capsicum,Monsoon,MODERATE,20,30,60,80,45,50
Vijayanagara,Black Soil,Capsicum,Post-Monsoon,MODERATE,20,30,60,80,45,50
Vijayanagara,Black Soil,Cucumber(Kheera),Monsoon,MODERATE,20,30,60,80,45,50
Vijayanagara,Black Soil,Cucumber(Kheera),Summer,MODERATE,20,30,60,80,45,50
Vijayanagara,Black Soil,Green Avare(W),Post-Monsoon,MODERATE,20,30,60,80,45,50
Vijayanagara,Black Soil,Green Chilli,Monsoon,MODERATE,20,30,60,80,45,50
Vijayanagara,Black Soil,Green Chilli,Summer,MODERATE,20,30,60,80,45,50
Vijayanagara,Black Soil,Groundnut,Monsoon,MODERATE,20,30,60,80,45,50
Vijayanagara,Black Soil,Guava,Annual,MODERATE,20,30,60,80,45,50
Vijayanagara,Black Soil,Jowar(Sorghum),Monsoon,LOW,24,34,50,60,30,30
Vijayanagara,Black Soil,Jowar(Sorghum),Post-Monsoon,LOW,24,34,50,60,30,30
Vijayanagara,Black Soil,Karbuja(Musk Melon),Summer,MODERATE,20,30,60,80,45,50
Vijayanagara,Black Soil,Lemon,Annual,MODERATE,20,30,60,80,45,50
Vijayanagara,Black Soil,Maize,Monsoon,MODERATE,18,32,65,70,40,45
Vijayanagara,Black Soil,Mango,Summer,MODERATE,24,34,55,80,45,90
Vijayanagara,Black Soil,Mango(Raw-Ripe),Summer,MODERATE,20,30,60,80,45,50
Vijayanagara,Black Soil,Millets,Monsoon,LOW,20,30,60,80,45,50
Vijayanagara,Black Soil,Mustard,Post-Monsoon,MODERATE,20,30,60,80,45,50
Vijayanagara,Black Soil,Onion,Monsoon,MODERATE,15,27,55,100,50,50
Vijayanagara,Black Soil,Onion,Post-Monsoon,MODERATE,15,27,55,100,50,50
Vijayanagara,Black Soil,Onion Green,Monsoon,MODERATE,20,30,60,80,45,50
Vijayanagara,Black Soil,Onion Green,Post-Monsoon,MODERATE,20,30,60,80,45,50
Vijayanagara,Black Soil,Orange,Annual,MODERATE,20,30,60,80,45,50
Vijayanagara,Black Soil,Papaya,Annual,MODERATE,20,30,60,80,45,50
Vijayanagara,Black Soil,Papaya(Raw),Annual,MODERATE,20,30,60,80,45,50
Vijayanagara,Black Soil,Pomegranate,Annual,MODERATE,20,35,45,70,40,60
Vijayanagara,Black Soil,Pumpkin,Mosoon,MODERATE,20,30,60,80,45,50
Vijayanagara,Black Soil,Pumpkin,Summer,MODERATE,20,30,60,80,45,50
Vijayanagara,Black Soil,Red Gram,Monsoon,LOW,20,30,60,80,45,50
Vijayanagara,Black Soil,Ridgegourd(Tori),Monsoon,MODERATE,20,30,60,80,45,50
Vijayanagara,Black Soil,Ridgegourd(Tori),Summer,MODERATE,20,30,60,80,45,50
Vijayanagara,Black Soil,Round gourd,Monsoon,MODERATE,20,30,60,80,45,50
Vijayanagara,Black Soil,Season Leaves,Annual,MODERATE,20,30,60,80,45,50
Vijayanagara,Black Soil,"Sesamum(Sesame,Gingelly,Til)",Monsoon,MODERATE,20,30,60,80,45,50
Vijayanagara,Black Soil,"Sesamum(Sesame,Gingelly,Til)",Post-Monsoon,MODERATE,20,30,60,80,45,50
Vijayanagara,Black Soil,Snakegourd,Monsoon,MODERATE,20,30,60,80,45,50
Vijayanagara,Black Soil,Snakegourd,Post-Monsoon,MODERATE,20,30,60,80,45,50
Vijayanagara,Black Soil,Soanf,Post-Monsoon,MODERATE,20,30,60,80,45,50
Vijayanagara,Black Soil,Soyabean,Monsoon,MODERATE,20,32,65,40,60,50
Vijayanagara,Black Soil,Sponge gourd,Monsoon,MODERATE,20,30,60,80,45,50
Vijayanagara,Black Soil,Sponge gourd,Summer,MODERATE,20,30,60,80,45,50
Vijayanagara,Black Soil,Sugarcane,Annual,HIGH,20,35,80,150,70,120
Vijayanagara,Black Soil,Surat Beans(Papadi),Monsoon,MODERATE,20,30,60,80,45,50
Vijayanagara,Black Soil,Surat Beans(Papadi),Winter,MODERATE,20,30,60,80,45,50
Vijayanagara,Black Soil,Sweet Pumpkin,Monsoon,MODERATE,20,30,60,80,45,50
Vijayanagara,Black Soil,Sweet Pumpkin,Summer,MODERATE,20,30,60,80,45,50
Vijayanagara,Black Soil,Tamarind Fruit,Annual,LOW,20,30,60,80,45,50
Vijayanagara,Black Soil,Tender Coconut,Annual,HIGH,20,30,60,80,45,50
Vijayanagara,Black Soil,Thondekai,Monsoon,MODERATE,20,30,60,80,45,50
Vijayanagara,Black Soil,Thondekai,Summer,MODERATE,20,30,60,80,45,50
Vijayanagara,Black Soil,Tomatao,Monsoon,MODERATE,18,30,65,100,60,60
Vijayanagara,Black Soil,Tomatao,Summer,MODERATE,18,30,65,100,60,60
Vijayanagara,Black Soil,Tomatao,Winter',MODERATE,18,30,65,100,60,60
Vijayanagara,Black Soil,Water Melon,Summer,MODERATE,20,30,60,80,45,50
Vijayanagara,Black Soil,Wheat,Post-Monsoon,MODERATE,10,26,55,100,50,40
Vijayapura (Bijapur),Black Soil,Bajra(Pearl Millet/Cumbu),Monsoon,LOW,25,38,45,50,30,30
Vijayapura (Bijapur),Black Soil,Bajra(Pearl Millet/Cumbu),Post-Monsoon,LOW,25,38,45,50,30,30
Vijayapura (Bijapur),Black Soil,Bajra(Pearl Millet/Cumbu),Summer,LOW,25,38,45,50,30,30
Vijayapura (Bijapur),Black Soil,Banana,Annual,HIGH,15,35,80,110,80,200
Vijayapura (Bijapur),Black Soil,Bhindi(Ladies Finger),Monsoon,MODERATE,22,35,65,60,40,40
Vijayapura (Bijapur),Black Soil,Bhindi(Ladies Finger),Summer,MODERATE,22,35,65,60,40,40
Vijayapura (Bijapur),Black Soil,Bitter gourd,Monsoon,MODERATE,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,Bitter gourd,Summer,MODERATE,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,Bottle gourd,Monsoon,MODERATE,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,Bottle gourd,Summer,MODERATE,20,30,60,80,45,50
Vijayapura (Bijapur),Black Soil,Brinjal,Monsoon,MODERATE,20,32,65,80,50,50
